image_id,model,accuracy,precision,recall,specificity,dice,iou,hd95
CHNCXR_0530_1.png,segnet,0.7716217041015625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0530_1.png,unet,0.972503662109375,0.9055511059084468,0.9820271263446249,0.9696849848721549,0.9422398871722546,0.8907878787878788,7.615773105863909
CHNCXR_0530_1.png,resunetpp,0.968658447265625,0.8913741892465297,0.9824948219416049,0.9645632699875418,0.9347190439867785,0.8774389880064443,7.810249675906654
CHNCXR_0530_1.png,attunet,0.969970703125,0.894650555589289,0.9844324179862364,0.9656904427613755,0.9373966153454638,0.8821698000239492,8.94427190999916
CHNCXR_0536_1.png,segnet,0.676177978515625,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0536_1.png,unet,0.9783782958984375,0.9489911584674677,0.9862406936198285,0.9746129891230763,0.9672574346650645,0.9365910413030832,3.605551275463989
CHNCXR_0536_1.png,resunetpp,0.97589111328125,0.940166726425242,0.9884553764960889,0.9698740804260505,0.9637065282308082,0.9299552245422706,4.604101966249685
CHNCXR_0536_1.png,attunet,0.9722747802734375,0.9325872754023808,0.9856281217604372,0.9658798573814145,0.9583743785938467,0.9200756576053488,5.770017718971755
CHNCXR_0558_1.png,segnet,0.786102294921875,0.0,0.0,1.0,0.0,0.0,0.0
CHNCXR_0558_1.png,unet,0.9785308837890625,0.9449580128431303,0.9552717934084748,0.9848596607011142,0.9500869133349888,0.9049195837275308,5.0
